epoch,train_loss,train_hard_loss,train_soft_loss,val_auc,val_f1,val_miss_rate,val_false_alarm_rate,val_accuracy,learning_rate,time
1,2.8867725606622368,0.6583957204530979,6.229337692260742,0.9989768439635709,0.7110506366021965,0.4478305351961491,0.0003415821352543262,0.8803172217600171,0.001,50.258158683776855
2,2.8469586721782028,0.6439930657888281,6.151406958185393,0.9990335608788654,0.7045938083452737,0.4556630830384248,0.00028058532538748223,0.8782730826691,0.001,50.538416624069214
3,2.844784048096887,0.6439778383435875,6.145993158735078,0.9992072026519365,0.6904908244797612,0.47241836204149407,0.0002012894725605851,0.8738627519390247,0.001,40.1824631690979
4,2.8442114571045183,0.6441990054886917,6.144229950575993,0.9993142025226934,0.682161123200813,0.4821293796018315,0.0001646913866404787,0.8712997504092751,0.001,50.228679180145264
5,2.844314626578627,0.6445352275823725,6.143983557306487,0.9992673030727454,0.7009994991616402,0.4600741324656592,0.0001890901105872163,0.8771637905584928,0.001,50.1482834815979
6,2.8435206495482346,0.6442151917465802,6.142478720895175,0.9992624399421517,0.7048876056918952,0.4553947302215588,0.00022568819650732266,0.8783849064705724,0.001,50.366026639938354
7,2.843451678752899,0.6443620627296383,6.142085905732779,0.9990944220845669,0.6779266549190411,0.48702681850963553,0.00014029266269374111,0.870011540216312,0.001,48.39989614486694
8,2.8434861733995636,0.6446616690734337,6.141722781904813,0.9992061775130922,0.6565832892232496,0.5110947117723026,0.00012199361973368793,0.8636062728679674,0.001,50.38978099822998
9,2.842880538825331,0.6443154765614147,6.140727968051515,0.999360576640775,0.6753803442531927,0.48997869949516126,0.00010979425776031914,0.8692466654142401,0.001,48.95668172836304
10,2.8428799777195373,0.6448138551465397,6.139979033634581,0.9993115847126715,0.6615198168679025,0.5056270231286584,0.00010369457677363474,0.8650778740953454,0.001,50.397886514663696
11,2.843931101519486,0.6455492074119633,6.141503773886582,0.9993058572142223,0.6694998438406282,0.4966539758147024,0.00010979425776031914,0.867466430494798,0.0005,50.59899830818176
12,2.8415100882793296,0.643931348262162,6.137877982238243,0.9993077949573346,0.6715669896424992,0.4943226607181792,0.00010369457677363474,0.868092643783044,0.0005,49.96968126296997
13,2.8437483413466094,0.6455173898359825,6.141094602387527,0.9993591963018837,0.665301509505746,0.5014004662630193,9.759489578695034e-05,0.8662095309662471,0.0005,50.20845627784729
14,2.840324948573935,0.6431294494661791,6.136118042057958,0.9993105372203679,0.6704787382266065,0.4955637924961844,9.759489578695034e-05,0.8677661182827442,0.0005,50.160189628601074
15,2.8436669193465134,0.645388897123008,6.141083758452843,0.9993689660423394,0.6607156892466961,0.5065327138855811,9.759489578695034e-05,0.8648408076362237,0.0005,50.56981873512268
16,2.8427088342863938,0.6447613146798364,6.139629955949454,0.9993660349258248,0.6642625961721523,0.5025912818878621,7.929585282689715e-05,0.8659053702262419,0.0005,50.358718156814575
17,2.842170127506914,0.6444181388822096,6.138797957321693,0.9993713424656936,0.6685494853876895,0.4977609311842745,8.539553381358155e-05,0.8671891074671462,0.00025,50.19516134262085
18,2.8416842222213745,0.6440746912668491,6.138098396103958,0.9993771604521731,0.6662268244134816,0.5003773711487178,8.539553381358155e-05,0.8664913269459578,0.00025,50.396387338638306
19,2.84301751440969,0.6451037120202492,6.139888060503993,0.9994244587348924,0.6675603816162835,0.4988846586049008,7.929585282689715e-05,0.8668938926312588,0.00025,50.19192981719971
20,2.8421731817311255,0.6444683521986008,6.138730234113233,0.9994422020616502,0.6640380845701485,0.502859634704728,6.709649085352836e-05,0.8658427488974173,0.00025,49.95640993118286
