epoch,train_loss,train_hard_loss,train_soft_loss,val_auc,val_f1,val_miss_rate,val_false_alarm_rate,val_accuracy,learning_rate,time
1,2.902412147603483,0.6668891860888555,6.255696402655707,0.9940451077299978,0.7804026845637584,0.3463743676222597,0.006821672202578664,0.9113134927088415,0.001,51.15836238861084
2,2.859770483440823,0.6510454844205807,6.1728578143649635,0.9936981488196969,0.7580601092896175,0.3761663856098932,0.00700025000892889,0.9039952295766249,0.001,48.41983985900879
3,2.854794750865708,0.6488549734792138,6.163704273028252,0.9935424237527474,0.7606190768391627,0.3729061270376616,0.0069288188863888,0.9048354746029165,0.001,48.56281042098999
4,2.8551921049753823,0.6498644810456496,6.163183411981305,0.9926695145560587,0.8019202946205445,0.3145587408656549,0.0076431301117897065,0.9183607090583835,0.001,48.94876670837402
5,2.855794594838069,0.6501870501754631,6.1642057386219,0.9933972768360132,0.7432011625493046,0.3962900505902192,0.006643094396228437,0.8994145389494227,0.001,48.16023898124695
6,2.8545006055098314,0.6501379996283442,6.16104436532045,0.9929968068200299,0.7381217004723535,0.4026981450252951,0.006714525518768527,0.897815362931642,0.001,48.366389751434326
7,2.8545017323942266,0.6500362738584861,6.161199757176587,0.9942486221853944,0.716850438224484,0.4299044406970208,0.006500232151148255,0.8914186588605193,0.001,48.81459021568298
8,2.85324196326427,0.6498800297068734,6.158284696758303,0.993740933211278,0.7205861631675355,0.4250702641933671,0.006607378834958391,0.8925028459912181,0.001,48.96466898918152
9,2.852978635038066,0.6496918461261652,6.157908659714919,0.9930733252518595,0.7358687339219913,0.4050590219224283,0.00700025000892889,0.8970293272618854,0.001,48.77726626396179
10,2.8529341811807747,0.6497460012761955,6.1577163150167875,0.9933806216198077,0.7364394993045897,0.40472175379426645,0.006785956641308618,0.8972732693662926,0.001,48.62279033660889
11,2.8526943585811515,0.6494892682784643,6.157501827957284,0.9935465494120173,0.735480281004382,0.4056211354693648,0.0069645344476588445,0.8969209085488156,0.001,48.70145773887634
12,2.8528760763315053,0.6497357380695832,6.157586403382131,0.9935674487370775,0.7369371873262924,0.40382237211916805,0.0069288188863888,0.8973816880793625,0.001,48.27891302108765
13,2.852659869397807,0.6497685751344404,6.156996661781246,0.9933446510907871,0.7373975836689348,0.403035413153457,0.007035965570198936,0.8974901067924324,0.001,48.76398682594299
14,2.853919019047012,0.6507422761020497,6.158683984707563,0.9934747850245436,0.7290268456375839,0.4138279932546374,0.0069645344476588445,0.8949422670352903,0.0005,48.55505633354187
15,2.8517076092907505,0.6493137468639602,6.1552982737875395,0.9936364687078983,0.733983286908078,0.40753232152894886,0.0069645344476588445,0.8964601290182685,0.0005,48.25205183029175
16,2.8555981623820768,0.6517140483244871,6.1614242170611,0.9931846859302231,0.7331010452961673,0.4086565486228218,0.0069645344476588445,0.8961890822355939,0.0005,48.747284173965454
17,2.8524748626937213,0.6496816873550415,6.156664432623447,0.993389469201512,0.7259093138972598,0.4177627880831928,0.0069645344476588445,0.8939936032959289,0.0005,48.398420333862305
