epoch,train_loss,train_hard_loss,train_soft_loss,val_auc,val_f1,val_miss_rate,val_false_alarm_rate,val_accuracy,learning_rate,time
1,2.9087806972888632,0.6718644297451054,6.2641549372891765,0.9969549948131776,0.5912882016315597,0.5802450461352292,2.7243873533939054e-05,0.7756333132811978,0.001,41.95183348655701
2,2.8591503134561242,0.6501015145844276,6.17272335017493,0.9984161951588592,0.5572528603048914,0.6137390064178749,2.7243873533939054e-05,0.762682975736916,0.001,41.39714550971985
3,2.8541451047319883,0.6483871422776388,6.162781912252443,0.9986423298471544,0.547531619747042,0.623009270263846,4.086581030090858e-05,0.7590903014504378,0.001,41.35003662109375
4,2.855759266319625,0.6506343254255592,6.163446544507228,0.998847286613942,0.5754828780300115,0.5959980119713897,2.7243873533939054e-05,0.7695424771071453,0.001,42.03679442405701
5,2.8533315986668297,0.649170273487721,6.15957340625448,0.998810490724092,0.5532074527947981,0.6176070186053547,4.086581030090858e-05,0.7611790655704832,0.001,41.61980700492859
6,2.8541195764454135,0.6501266972734294,6.160108750019599,0.9987654300389965,0.6037109669633429,0.5676037772543596,4.086581030090858e-05,0.780512666265624,0.001,41.4526584148407
7,2.853759284413189,0.6497526360214303,6.159769097599415,0.9986030763747025,0.6189609381993972,0.5517859843982972,4.086581030090858e-05,0.786628567609117,0.001,41.20953106880188
8,2.852938910143091,0.6493236460816969,6.158361658043818,0.998801825751155,0.5596103269580914,0.6114700607213086,2.7243873533939054e-05,0.7635602566673351,0.001,41.10889148712158
9,2.852342417480749,0.6489773934040595,6.1573897764223435,0.9986238776670402,0.6128229722438703,0.5582038593685849,2.7243873533939054e-05,0.7841554708909833,0.001,41.2000207901001
10,2.8522400418552785,0.648970270375593,6.157144555258094,0.9991755521241676,0.5993886568609649,0.5720336236143224,2.7243873533939054e-05,0.7788082347436669,0.001,41.447192907333374
11,2.8525312165601537,0.6492169094741891,6.157502519975015,0.9991993299496555,0.5885600134193391,0.5829893899777427,2.7243873533939054e-05,0.7745722211082147,0.001,41.68608999252319
12,2.8527645080461417,0.6493285413182109,6.157918291354398,0.9993202595565047,0.5860156739333018,0.5855392527605506,2.7243873533939054e-05,0.7735863244435532,0.001,41.13942050933838
13,2.8543645701277147,0.6507391317175069,6.159802581192157,0.9992083534488363,0.5953714242355262,0.5761177258681418,2.7243873533939054e-05,0.7772291290689125,0.001,41.478286027908325
14,2.8535690176377604,0.650004371043739,6.1589158390640115,0.999478183007965,0.5736168901217444,0.5978347775352767,2.7243873533939054e-05,0.7688322973063297,0.001,41.33568453788757
15,2.8529095168507426,0.6495690597306698,6.1579199843450425,0.9996635044285983,0.5791130010285381,0.5924109168701515,2.7243873533939054e-05,0.7709294164828554,0.001,41.24980449676514
16,2.8515927835341985,0.6487620286985275,6.155838717014418,0.999415459901304,0.5854970581493085,0.5860578689197657,2.7243873533939054e-05,0.7733858030880288,0.001,41.62582755088806
17,2.8537082212780596,0.6501873419919145,6.158989398851308,0.9992142379300668,0.6014626333444139,0.5699159409641938,2.7243873533939054e-05,0.7796270302787247,0.001,41.23806095123291
18,2.8525448960995456,0.6492706548183336,6.157456087409903,0.9988293739893327,0.6160172253954963,0.5548760723469542,2.7243873533939054e-05,0.7854421495889312,0.001,41.312872886657715
19,2.853681190298238,0.6500627660970075,6.1591086868846086,0.999161928715618,0.5735509424075701,0.5978996045551785,2.7243873533939054e-05,0.7688072321368893,0.001,41.30123591423035
20,2.8522366952458653,0.6489197332924659,6.1572119992807375,0.9991973008029713,0.5963512837233285,0.5751237115629795,2.7243873533939054e-05,0.7776134616670008,0.001,41.31631660461426
