epoch,train_loss,train_hard_loss,train_soft_loss,val_auc,val_f1,val_miss_rate,val_false_alarm_rate,val_accuracy,learning_rate,time
1,2.895401151015841,0.6640192645377127,6.242473828381505,0.9982383750162587,0.5378039891325956,0.6321443140098808,9.048408988086261e-05,0.7473649896772792,0.001,173.2236864566803
2,2.857488926114707,0.6496603021333958,6.169231653213501,0.9978825664866299,0.5515702425097627,0.6190907854779495,0.00018096817976172522,0.7525263501032272,0.001,99.37150526046753
3,2.85447378199676,0.6490203491572676,6.162653803825378,0.9984863241703491,0.5262314242778428,0.642886280197616,9.048408988086261e-05,0.7430729110072802,0.001,73.3751392364502
4,2.8537421164841485,0.6492219279552328,6.160522267736238,0.9971960964281326,0.5593419506462984,0.6116575261750442,0.00015080681646810435,0.7555145061393024,0.001,93.91671347618103
5,2.8541448321835747,0.6497657103785153,6.160713315010071,0.9980129057360747,0.5284113645458183,0.6408919911163486,6.0322726587241744e-05,0.7438878626534826,0.001,110.15919852256775
6,2.8537973556025276,0.6500213516169581,6.159461189960611,0.9969662142901908,0.5281168701220732,0.6411639396274306,6.0322726587241744e-05,0.7437792024339889,0.001,116.75345706939697
7,2.853426964118563,0.6499130515189007,6.158697670903699,0.9975670977380255,0.5313009618264719,0.6382178307573766,6.0322726587241744e-05,0.7449563548118368,0.001,62.360615730285645
8,2.8519287027161697,0.6491071479073887,6.156160872558067,0.997663103368329,0.5491962260429337,0.6214023478221457,9.048408988086261e-05,0.7516570683472781,0.001,65.95477604866028
9,2.8542430585828322,0.6502414720839468,6.160245229457987,0.998377565955289,0.533497275023262,0.6361782169242624,6.0322726587241744e-05,0.745771306458039,0.001,59.224611043930054
10,2.854397576430748,0.6508850270304186,6.159666242270634,0.9984198107292772,0.5324731468857038,0.637130036713049,6.0322726587241744e-05,0.7453909956898113,0.0005,75.71566534042358
11,2.8529438047573485,0.650129301794644,6.1571653629171434,0.9986321576359736,0.5322779126617222,0.637311335720437,6.0322726587241744e-05,0.7453185555434823,0.0005,52.82079553604126
12,2.8522868259199736,0.6497257089820402,6.156128307868695,0.9987321824118187,0.5329122340425532,0.6367221139464262,6.0322726587241744e-05,0.7455539860190518,0.0005,71.6784896850586
13,2.853776372712234,0.650825534915102,6.158202446740249,0.9987060531811015,0.5312520801437796,0.6382631555092236,6.0322726587241744e-05,0.7449382447752545,0.0005,57.14171528816223
14,2.851924016557891,0.6496963814414781,6.155265339489641,0.998948849216444,0.5316918981866577,0.6378552327426007,6.0322726587241744e-05,0.7451012351044949,0.0005,70.41448378562927
15,2.852299885503177,0.6497668469774311,6.15609925779803,0.9987830615134395,0.5338383334994518,0.6358609436613335,6.0322726587241744e-05,0.745898076714115,0.0005,91.3868203163147
16,2.8532644181415954,0.6505940166012995,6.157269860136098,0.9989977577063989,0.5259219668626403,0.6432035534605448,3.0161363293620872e-05,0.7429823608243689,0.0005,45.54414176940918
17,2.8514043812094063,0.6491745540807987,6.154748937179303,0.9990494508900505,0.5390803456152548,0.6309658704618593,6.0322726587241744e-05,0.7478539606650005,0.0005,74.21566247940063
18,2.8529664956290146,0.650335093510562,6.156913403807016,0.999000994895733,0.5348783160131478,0.6349091238725468,3.0161363293620872e-05,0.746296497518925,0.0005,80.12829375267029
19,2.851898349564651,0.64981709420681,6.155020080763718,0.999102570596958,0.5338738080207329,0.6358609436613335,0.0,0.7459342967872795,0.0005,72.77262568473816
20,2.852624599275918,0.6501672509415396,6.156310459663128,0.9988989455094979,0.5278083608581057,0.6414812128903594,0.0,0.7436886522510775,0.0005,62.43289756774902
1,2.907307065766433,0.6707295636678564,6.262173155258441,0.9970875644608915,0.5555046472051316,0.6153288310746499,0.00018096817976172522,0.754029483139556,0.001,38.26023292541504
2,2.859941873057135,0.6514094636358064,6.172740319679523,0.9973779039804666,0.5423258579119463,0.6278837873362644,0.00012064545317448349,0.7490492230794307,0.001,35.1654691696167
3,2.8561044253151993,0.6501382275901991,6.165053548484013,0.9975476705008518,0.5258868327877614,0.6432035534605448,9.048408988086261e-05,0.7429461407512044,0.001,35.19329857826233
4,2.855051583257215,0.6505066850062075,6.161868777768365,0.998341347849029,0.5385303175812167,0.6314644427321761,9.048408988086261e-05,0.7476366402260133,0.001,35.13770270347595
5,2.853286330042214,0.6493952017405937,6.159122878107532,0.9974216641363708,0.531283280085197,0.6382178307573766,9.048408988086261e-05,0.7449382447752545,0.001,35.02814245223999
6,2.8530243737944243,0.6496035240847489,6.158155486501497,0.9974930525002321,0.5364947769855746,0.6333680823097494,9.048408988086261e-05,0.7468760186895578,0.001,34.94928574562073
7,2.852834200036937,0.6496752053499222,6.1575725407435975,0.9985873797066492,0.5328146818272491,0.6368127634501201,6.0322726587241744e-05,0.7455177659458873,0.001,34.82266855239868
8,2.854549025667125,0.6511932107908972,6.1595825820133605,0.9982962069662552,0.5382092815263838,0.6317817159951049,6.0322726587241744e-05,0.7475279800065197,0.001,34.942537784576416
