epoch,train_loss,train_hard_loss,train_soft_loss,val_auc,val_f1,val_miss_rate,val_false_alarm_rate,val_accuracy,learning_rate,time
1,2.9026599514241123,0.6696321800047037,6.252201440382977,0.9983923304672306,0.640393582711941,0.5288864038202893,0.0001264256752485619,0.8020914589339212,0.001,55.70798587799072
2,2.862243632881009,0.6523404820841185,6.177098210977048,0.998586655721327,0.6500647556113032,0.5183382950750306,0.0001354560806234592,0.8060313153580917,0.001,50.60242676734924
3,2.8578424891647027,0.6504907170120551,6.168870040348598,0.9985738780791459,0.6535863948899467,0.514469647741526,0.0001264256752485619,0.80748403142841,0.001,48.82062768936157
4,2.85757062143209,0.6508165938513619,6.167701468175771,0.9980619690811598,0.6644470676069696,0.5023801248243241,0.0001354560806234592,0.8120004522073371,0.001,50.955974102020264
5,2.857729962893895,0.6512861957355421,6.167395397108429,0.9987226142720305,0.6441171047509783,0.5248817493539661,8.127364837407552e-05,0.8036176586965124,0.001,50.8722460269928
6,2.8565331527165005,0.6505307689005014,6.165536520432453,0.9981253011906063,0.6592117657783585,0.508243543439167,0.00011739526987366463,0.809818551806003,0.001,50.65189170837402
7,2.857023453225895,0.6512801622857853,6.165638266777505,0.9988104529198963,0.6620573935369095,0.5051002674806946,8.127364837407552e-05,0.8110169012492228,0.001,50.38651633262634
8,2.8569870578999423,0.6513231688616227,6.16548270595317,0.9986416994626229,0.6558345942542626,0.5120215193507927,8.127364837407552e-05,0.8084280142445311,0.001,50.57639145851135
9,2.8557266532158363,0.6504449187492838,6.1636490724524675,0.9988189607945989,0.6569529704226067,0.5107823432517794,8.127364837407552e-05,0.8088915267650217,0.001,50.59580111503601
10,2.8545994004424737,0.6493698924171681,6.162443496743027,0.9988937820284394,0.6464801407125619,0.5223278376377072,5.4182432249383677e-05,0.8045899044712,0.001,50.57483410835266
11,2.856027685866064,0.6505842841401392,6.164192627887337,0.9988420611127744,0.6540162909179658,0.514046514439424,6.321283762428095e-05,0.8076818721383755,0.001,50.87339377403259
12,2.855311291558402,0.649983003431437,6.163303565005867,0.9991872968141136,0.6523509886574216,0.5158901666842972,5.4182432249383677e-05,0.8069979085410661,0.001,50.85672068595886
13,2.857250006831422,0.6512170330602296,6.166299294452278,0.9990075702127211,0.652103955354597,0.5161621809499343,5.4182432249383677e-05,0.8068961618902266,0.001,51.18368983268738
14,2.8563510520117625,0.6509783055101123,6.164410021840309,0.9990193119368209,0.6504200995187209,0.5180209450984541,4.51520268744864e-05,0.806206545701204,0.001,50.56857466697693
15,2.856226368826263,0.6510583800928933,6.163978202002389,0.9994423999320065,0.6557383709120455,0.5121575264836111,4.51520268744864e-05,0.8083997512859646,0.001,48.55844068527222
16,2.8562217512909247,0.6509421267071549,6.164141051623286,0.9982424288494463,0.6616444035472683,0.5055989603010291,3.612162149958912e-05,0.8108586286812504,0.001,50.83132529258728
17,2.8558930280257244,0.6505380224208442,6.163925355794478,0.9990872500674879,0.6512727495057778,0.5170840070723709,4.51520268744864e-05,0.8065570063874287,0.001,50.37659287452698
18,2.8571032772258835,0.6512858076971404,6.1658293471044425,0.9982270104417802,0.6441164117641033,0.5248968612576126,6.321283762428095e-05,0.8036233112882256,0.001,50.30729651451111
19,2.8562292468791104,0.6510054317055917,6.164064835528938,0.9984719654927142,0.6563391434111281,0.5114774908195185,6.321283762428095e-05,0.8086428127296366,0.001,50.73565435409546
20,2.8561751453243955,0.6511890991609923,6.163654054914202,0.9989817623286524,0.6510461786198392,0.517325797530715,5.4182432249383677e-05,0.8064609123283025,0.001,50.700496196746826
